audio_path,stim_list,stimulus_path_list
data/stimuli/apr132026_visual_benefits/noisy/VOICE_DANIELLE_-4dB.wav,VOICE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOICE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_LOIS_-4dB.wav,WORMHOLE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YACHT_DANIELLE_-4dB.wav,YACHT_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YACHT_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/POISE_JOHN_-4dB.wav,POISE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/POISE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JURY_LIN_-4dB.wav,JURY_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JURY_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/AFOOT_LIN_-4dB.wav,AFOOT_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/AFOOT_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/POISE_PATRICK_-4dB.wav,POISE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/POISE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FUSION_PATRICK_-4dB.wav,FUSION_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FUSION_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JET_JAMES_-4dB.wav,JET_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JET_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORE_ZACH_-4dB.wav,WORE_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORE_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOOVES_AMANDA_-4dB.wav,HOOVES_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOOVES_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ZONING_ZACH_-4dB.wav,ZONING_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ZONING_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HITCH_JAMES_-4dB.wav,HITCH_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HITCH_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/OYSTER_JOHN_-4dB.wav,OYSTER_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/OYSTER_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_AMANDA_-4dB.wav,PATHWAY_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TAFFY_DANIELLE_-4dB.wav,TAFFY_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TAFFY_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YACHT_JAMES_-4dB.wav,YACHT_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YACHT_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORTHY_KRISTEN_-4dB.wav,WORTHY_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORTHY_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HIDE_DERRICK_-4dB.wav,HIDE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HIDE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CRAB_JOHN_-4dB.wav,CRAB_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CRAB_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ZONING_DANIELLE_-4dB.wav,ZONING_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ZONING_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PYTHON_DERRICK_-4dB.wav,PYTHON_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PYTHON_DERRICK_-4dB.mp4
